#Cloud,Name,Av,alpha,T_bol,L_bol,alphaPrime,TbolPrime,LbolPrime,likelyAGB,RA,DEC,Class
Perseus,J032901.5+312020,5.9,2.1,230.0,8.2,2.3,270.0,9.4,Y,52.256249999999994,31.33888888888889,0+I
Perseus,J032901.8+311653,5.9,0.1,520.0,0.01,-0.15,790.0,0.014,N,52.25749999999999,31.281388888888888,Flat
Perseus,J032902.8+312217,14.9,-0.7,1100.0,0.013,-1.32,1700.0,0.049,N,52.261666666666656,31.37138888888889,II
Perseus,J032903.1+312238,8.5,-0.4,1100.0,0.098,-0.76,1500.0,0.21,N,52.26291666666667,31.377222222222223,II
Perseus,J032903.2+312545,6.2,-0.5,1200.0,0.0087,-0.81,1600.0,0.016,N,52.26333333333333,31.429166666666667,II
Perseus,J032903.3+312314,5.9,1.1,320.0,0.088,1.0,370.0,0.11,Y,52.263749999999995,31.38722222222222,0+I
Perseus,J032903.7+311603,5.9,1.2,170.0,33.0,0.85,220.0,37.0,Y,52.26541666666666,31.2675,0+I
Perseus,J032903.8+305629,5.9,-0.2,1300.0,0.0061,-0.44,1700.0,0.012,N,52.26583333333333,30.941388888888888,II
Perseus,J032903.8+312148,8.1,-0.7,1200.0,0.59,-1.06,1600.0,1.3,N,52.26583333333333,31.363333333333333,II
Perseus,J032904.0+311446,5.9,1.4,17.0,0.68,1.32,19.0,0.68,Y,52.26666666666666,31.246111111111112,0+I
Perseus,J032904.1+305612,1.5,-0.8,1600.0,0.02,-0.97,1700.0,0.024,N,52.26708333333333,30.936666666666667,II
Perseus,J032904.6+312205,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,N,52.269166666666656,31.368055555555557,III
Perseus,J032904.6+311659,5.9,-0.2,960.0,0.032,-0.46,1200.0,0.05,N,52.269166666666656,31.283055555555556,II
Perseus,J032904.7+311134,17.2,-0.3,800.0,0.015,-0.62,1200.0,0.046,N,52.26958333333332,31.192777777777778,II
Perseus,J032904.9+312038,5.9,0.2,590.0,0.054,0.06,740.0,0.074,N,52.27041666666666,31.343888888888888,Flat
Perseus,J032905.1+312036,5.9,0.3,1000.0,0.023,-0.98,1300.0,0.036,N,52.271249999999995,31.343333333333334,II
Perseus,J032905.7+311639,19.9,-0.5,930.0,0.43,-1.08,1500.0,2.1,N,52.27374999999999,31.2775,II
Perseus,J032906.0+303039,5.9,0.9,320.0,0.018,0.64,490.0,0.022,N,52.275,30.510833333333334,0+I
Perseus,J032906.3+311346,24.2,-0.4,850.0,0.037,-1.14,1500.0,0.24,N,52.27625,31.229444444444443,II
Perseus,J032907.7+312157,5.9,2.2,230.0,18.0,2.3,260.0,21.0,Y,52.282083333333325,31.365833333333335,0+I
Perseus,J032907.9+312251,10.7,-0.7,1200.0,0.25,-1.16,1600.0,0.68,N,52.28291666666666,31.380833333333335,II
Perseus,J032908.9+312256,5.9,-0.1,770.0,0.12,-0.21,900.0,0.16,N,52.28708333333333,31.38222222222222,Flat
Perseus,J032909.1+312305,5.9,0.1,670.0,0.11,-0.33,870.0,0.16,N,52.28791666666666,31.384722222222223,II
Perseus,J032909.1+312128,5.9,0.9,500.0,0.23,1.05,560.0,0.29,N,52.28791666666666,31.35777777777778,0+I
Perseus,J032909.3+312104,5.9,-0.1,840.0,0.022,-0.51,1100.0,0.033,N,52.28875,31.351111111111113,II
Perseus,J032909.4+311413,0.0,-0.7,640.0,0.0079,-0.87,640.0,0.0079,N,52.28916666666666,31.236944444444447,II
Perseus,J032909.4+312720,3.6,-0.8,1500.0,0.022,-1.1,1700.0,0.032,N,52.28916666666666,31.455555555555556,II
Perseus,J032909.6+312256,5.0,-1.3,1600.0,0.34,-1.6,1800.0,0.61,N,52.29,31.38222222222222,II
Perseus,J032910.4+312334,11.0,-0.9,1200.0,0.02,-1.41,1700.0,0.058,N,52.29333333333333,31.392777777777777,II
Perseus,J032910.4+311331,5.9,2.6,31.0,7.9,2.49,31.0,8.0,Y,52.29333333333333,31.225277777777777,0+I
Perseus,J032910.6+311340,5.9,0.7,290.0,0.0027,0.42,300.0,0.0033,N,52.29416666666666,31.227777777777778,0+I
Perseus,J032910.6+311820,5.9,2.0,56.0,3.2,1.84,58.0,3.3,Y,52.29416666666666,31.305555555555557,0+I
Perseus,J032910.8+311642,5.9,-0.1,920.0,0.027,-0.32,1100.0,0.042,N,52.29499999999999,31.278333333333332,II
Perseus,J032910.9+311826,5.9,0.7,230.0,0.01,0.6,240.0,0.012,N,52.29541666666666,31.307222222222222,0+I
Perseus,J032911.2+311831,5.9,1.9,29.0,1.2,1.79,32.0,1.3,Y,52.29666666666666,31.308611111111112,0+I
Perseus,J032911.8+312127,5.9,0.3,700.0,0.061,0.32,770.0,0.083,N,52.299166666666665,31.3575,0+I
Perseus,J032912.0+311305,5.9,1.0,25.0,4.2,0.85,25.0,4.2,Y,52.29999999999999,31.218055555555555,0+I
Perseus,J032912.0+311301,5.9,0.6,450.0,0.014,0.07,460.0,0.017,N,52.29999999999999,31.216944444444444,Flat
Perseus,J032912.9+311814,5.9,1.1,240.0,1.0,1.56,270.0,1.1,Y,52.303749999999994,31.30388888888889,0+I
Perseus,J032913.1+312252,10.4,-1.1,1300.0,0.24,-1.33,1700.0,0.67,N,52.304583333333326,31.38111111111111,II
Perseus,J032913.5+311358,5.9,2.4,35.0,0.84,2.5,36.0,0.85,Y,52.30624999999999,31.232777777777777,0+I
Perseus,J032914.4+311444,13.9,-0.3,820.0,0.01,-0.7,1300.0,0.026,N,52.309999999999995,31.245555555555555,II
Perseus,J032916.6+312349,6.8,-0.9,1400.0,0.09,-1.18,1700.0,0.18,N,52.31916666666667,31.396944444444443,II
Perseus,J032916.6+311618,1.2,-2.4,2000.0,0.14,-2.43,2000.0,0.17,N,52.31916666666667,31.271666666666665,III
Perseus,J032916.8+312325,5.9,-0.1,1000.0,0.014,-0.57,1400.0,0.023,N,52.31999999999999,31.390277777777776,II
Perseus,J032917.1+312746,5.9,1.8,32.0,0.65,1.69,34.0,0.66,Y,52.32124999999999,31.462777777777777,0+I
Perseus,J032917.5+312748,5.9,1.0,230.0,0.0018,0.89,240.0,0.0022,N,52.32291666666666,31.46333333333333,0+I
Perseus,J032917.6+312245,4.6,-0.8,1300.0,1.4,-0.94,1600.0,2.3,N,52.32333333333333,31.379166666666666,II
Perseus,J032917.7+311948,5.4,-1.0,1500.0,0.016,-1.23,1700.0,0.028,N,52.32375,31.33,II
Perseus,J032918.2+312319,5.9,1.3,21.0,0.54,1.09,24.0,0.54,Y,52.32583333333332,31.38861111111111,0+I
Perseus,J032918.6+312017,5.9,0.4,590.0,0.0094,0.16,780.0,0.013,N,52.32749999999999,31.338055555555556,Flat
Perseus,J032918.7+312325,5.9,-0.2,190.0,1.9,-0.66,410.0,2.1,Y,52.32791666666666,31.390277777777776,II
Perseus,J032920.0+312407,5.9,0.4,75.0,1.5,0.34,100.0,1.6,Y,52.33333333333332,31.401944444444442,0+I
Perseus,J032920.4+311834,5.9,-0.1,710.0,0.39,-0.25,850.0,0.55,N,52.334999999999994,31.309444444444445,Flat
Perseus,J032921.5+312110,1.2,-1.0,1700.0,0.07,-1.24,1800.0,0.082,N,52.33958333333332,31.352777777777778,II
Perseus,J032921.8+311536,4.6,-1.1,1500.0,0.38,-1.34,1800.0,0.64,N,52.34083333333332,31.26,II
Perseus,J032923.1+312030,2.0,-0.8,1500.0,0.092,-1.03,1600.0,0.12,N,52.34625,31.341666666666665,II
Perseus,J032923.2+312653,3.0,-1.0,1600.0,0.034,-1.17,1700.0,0.047,N,52.346666666666664,31.448055555555555,II
Perseus,J032923.4+313329,5.9,1.5,60.0,0.36,1.53,64.0,0.37,Y,52.3475,31.558055555555555,0+I
Perseus,J032924.0+311957,5.9,0.4,700.0,0.023,-0.13,990.0,0.034,N,52.34999999999999,31.3325,Flat
Perseus,J032925.9+312640,3.7,-0.6,1400.0,0.49,-0.93,1600.0,0.71,N,52.35791666666666,31.444444444444446,II
Perseus,J032926.8+312647,1.9,-1.7,1900.0,0.29,-1.81,2000.0,0.37,N,52.361666666666665,31.44638888888889,III
Perseus,J032928.8+305841,0.8,-0.6,1800.0,0.042,-1.05,1800.0,0.046,N,52.36999999999999,30.978055555555553,II
Perseus,J032929.2+311834,4.4,-0.7,1200.0,0.13,-0.98,1500.0,0.2,N,52.371666666666655,31.309444444444445,II
Perseus,J032929.8+312102,3.7,-0.8,1600.0,0.085,-1.15,1800.0,0.13,N,52.37416666666667,31.350555555555555,II
Perseus,J032930.4+311903,1.6,-0.9,1500.0,0.11,-1.11,1600.0,0.13,N,52.37666666666666,31.3175,II
Perseus,J032932.5+312436,6.7,-1.1,1300.0,0.064,-1.22,1600.0,0.12,N,52.38541666666666,31.41,II
Perseus,J032932.8+312712,1.5,-1.5,1800.0,0.03,-1.58,1900.0,0.036,N,52.386666666666656,31.453333333333333,II
Perseus,J032937.7+312202,1.3,-0.8,1700.0,0.017,-0.97,1700.0,0.02,N,52.407083333333325,31.36722222222222,II
Perseus,J032944.1+311947,6.9,-0.6,1000.0,0.0039,-0.76,1300.0,0.0066,N,52.433749999999996,31.329722222222223,II
Perseus,J032946.0+310439,0.0,-1.0,480.0,0.051,-0.89,480.0,0.051,N,52.441666666666656,31.0775,II
Perseus,J032951.8+313906,5.9,3.4,39.0,0.5,3.4,40.0,0.51,Y,52.46583333333332,31.651666666666664,0+I
Perseus,J032954.0+312052,3.0,-0.5,1300.0,0.19,-0.87,1500.0,0.25,N,52.47499999999999,31.347777777777775,II
Perseus,J033015.1+302349,5.9,1.7,93.0,1.4,1.58,100.0,1.5,Y,52.56291666666667,30.396944444444443,0+I
Perseus,J033022.4+313240,5.9,0.5,710.0,0.009,0.28,960.0,0.013,N,52.59333333333334,31.544444444444448,Flat
Perseus,J033024.0+311404,0.9,-1.0,1700.0,0.027,-1.2,1800.0,0.031,N,52.6,31.234444444444446,II
Perseus,J033025.9+310217,1.8,-2.5,1900.0,0.39,-2.44,2000.0,0.49,N,52.60791666666667,31.03805555555556,III
Perseus,J033027.1+302829,5.9,0.0,340.0,0.23,-0.16,480.0,0.28,N,52.61291666666667,30.47472222222222,Flat
Perseus,J033032.6+302626,5.9,2.1,34.0,0.16,2.66,35.0,0.16,Y,52.63583333333334,30.440555555555555,0+I
Perseus,J033035.4+311558,5.9,-0.2,670.0,0.021,-0.6,1100.0,0.03,N,52.6475,31.266111111111112,II
Perseus,J033035.9+303024,3.2,-1.1,1500.0,2.5,-1.21,1700.0,3.6,N,52.64958333333334,30.506666666666668,II
Perseus,J033036.9+303127,9.9,-0.5,1200.0,0.63,-0.97,1600.0,1.6,N,52.65375,30.524166666666666,II
Perseus,J033038.2+303211,5.9,0.4,320.0,0.037,-0.02,550.0,0.046,N,52.65916666666667,30.53638888888889,Flat
Perseus,J033043.9+303247,5.8,-0.6,1200.0,1.3,-0.89,1500.0,2.2,N,52.68291666666667,30.54638888888889,II
Perseus,J033052.5+305417,7.6,-0.4,1100.0,0.16,-0.86,1500.0,0.32,N,52.71875000000001,30.904722222222222,II
Perseus,J033110.6+304940,2.4,-0.7,1400.0,0.16,-0.92,1600.0,0.2,N,52.79416666666667,30.82777777777778,II
Perseus,J033114.7+304955,5.9,0.0,680.0,0.2,-0.07,880.0,0.29,N,52.81125,30.831944444444446,Flat
Perseus,J033118.3+304939,7.0,-0.7,1200.0,0.66,-1.01,1500.0,1.3,N,52.82625,30.8275,II
Perseus,J033120.1+304917,2.7,-0.8,1400.0,0.035,-0.89,1600.0,0.047,N,52.83375,30.82138888888889,II
Perseus,J033120.9+304530,5.9,1.0,32.0,1.2,1.48,32.0,1.2,Y,52.83708333333334,30.758333333333333,0+I
Perseus,J033128.8+303053,1.8,-1.3,1700.0,0.91,-1.36,1800.0,1.1,N,52.87,30.514722222222222,II
Perseus,J033131.1+304411,8.8,-1.1,1200.0,0.007,-1.46,1600.0,0.016,N,52.879583333333336,30.73638888888889,II
Perseus,J033142.4+310624,6.1,-1.3,1600.0,0.12,-1.48,1800.0,0.24,N,52.92666666666667,31.10666666666667,II
Perseus,J033217.9+304947,5.9,1.1,25.0,1.3,0.86,26.0,1.3,Y,53.07458333333334,30.829722222222223,0+I
Perseus,J033229.1+310240,5.9,0.4,120.0,0.52,0.16,160.0,0.56,Y,53.12125,31.044444444444448,Flat
Perseus,J033232.9+310221,6.5,-0.9,1400.0,0.21,-1.12,1700.0,0.41,N,53.13708333333334,31.039166666666667,II
Perseus,J033234.0+310055,5.8,-0.7,1300.0,0.5,-1.02,1600.0,0.89,N,53.141666666666666,31.01527777777778,II
Perseus,J033241.6+311044,0.0,-0.5,540.0,0.024,-0.54,540.0,0.024,N,53.17333333333333,31.17888888888889,II
Perseus,J033241.7+311046,6.4,-0.4,1000.0,0.15,-0.78,1400.0,0.26,N,53.17375,31.179444444444446,II
Perseus,J033247.2+305916,20.7,-0.7,920.0,0.47,-1.27,1600.0,2.5,N,53.196666666666665,30.98777777777778,II
Perseus,J033257.8+310608,5.9,0.3,150.0,0.011,0.33,170.0,0.013,N,53.240833333333335,31.102222222222224,0+I
Perseus,J033306.4+310804,5.9,0.3,540.0,0.052,0.17,670.0,0.069,N,53.27666666666667,31.134444444444444,Flat
Perseus,J033309.5+310531,5.9,1.1,210.0,0.042,0.7,320.0,0.049,Y,53.28958333333333,31.091944444444444,0+I
Perseus,J033312.8+312124,5.9,0.4,480.0,2.9,0.16,610.0,3.8,Y,53.303333333333335,31.35666666666667,Flat
Perseus,J033313.8+312005,5.9,1.4,59.0,0.1,1.31,69.0,0.11,Y,53.3075,31.334722222222222,0+I
Perseus,J033314.3+310710,5.9,2.2,34.0,0.63,2.72,36.0,0.64,Y,53.309583333333336,31.119444444444444,0+I
Perseus,J033316.4+310652,5.9,1.7,26.0,1.0,1.56,26.0,1.0,Y,53.318333333333335,31.114444444444445,0+I
Perseus,J033316.6+310755,5.9,1.6,100.0,1.6,1.69,120.0,1.7,Y,53.31916666666667,31.131944444444446,0+I
Perseus,J033317.8+310931,5.9,3.3,41.0,3.5,2.9,44.0,3.6,Y,53.32416666666666,31.15861111111111,0+I
Perseus,J033320.3+310721,5.9,0.9,47.0,0.6,0.61,55.0,0.61,Y,53.33458333333334,31.1225,0+I
Perseus,J033327.2+310710,5.9,1.9,62.0,1.3,1.82,66.0,1.4,Y,53.36333333333334,31.119444444444444,0+I
Perseus,J033330.4+311050,6.9,-0.9,1200.0,2.8,-1.04,1500.0,5.3,N,53.376666666666665,31.180555555555557,II
Perseus,J033341.2+311341,11.7,-0.6,930.0,0.19,-0.93,1400.0,0.48,N,53.42166666666666,31.228055555555553,II
Perseus,J033346.9+305350,0.7,-1.0,1700.0,0.026,-1.17,1800.0,0.028,N,53.44541666666667,30.897222222222222,II
Perseus,J033351.0+311227,2.8,-2.2,1900.0,0.19,-2.16,2000.0,0.27,N,53.462500000000006,31.2075,III
Perseus,J033401.6+311439,3.4,-0.9,1500.0,0.45,-1.16,1700.0,0.66,N,53.50666666666667,31.24416666666667,II
Perseus,J033430.7+311324,3.2,-1.0,1600.0,0.06,-1.25,1800.0,0.088,N,53.627916666666664,31.223333333333333,II
Perseus,J033449.8+311550,2.1,-1.4,1800.0,0.37,-1.48,1900.0,0.48,N,53.7075,31.26388888888889,II
Perseus,J033915.8+312430,8.7,-0.7,1300.0,0.048,-1.07,1700.0,0.11,N,54.81583333333334,31.40833333333333,II
Perseus,J034001.4+311017,6.8,-1.3,1600.0,0.038,-1.54,1900.0,0.082,N,55.005833333333335,31.17138888888889,II
Perseus,J034109.1+314437,8.0,-0.7,1000.0,1.4,-0.89,1400.0,2.7,N,55.28791666666667,31.74361111111111,II
Perseus,J034114.1+315946,0.0,-2.0,2100.0,0.4,-2.09,2100.0,0.4,N,55.308749999999996,31.996111111111112,III
Perseus,J034119.1+320203,4.2,-1.4,1600.0,0.073,-1.45,1800.0,0.12,N,55.32958333333334,32.034166666666664,II
Perseus,J034124.4+315327,11.3,-0.8,1100.0,0.0059,-1.06,1500.0,0.016,N,55.35166666666667,31.890833333333333,II
Perseus,J034139.1+313610,0.0,-0.8,2000.0,0.53,-1.15,2000.0,0.53,N,55.41291666666667,31.602777777777778,II
Perseus,J034141.0+314804,5.9,-0.1,670.0,0.013,-0.16,740.0,0.019,N,55.420833333333334,31.801111111111112,Flat
Perseus,J034153.2+315019,5.9,-0.3,900.0,0.011,-0.38,1100.0,0.016,N,55.47166666666667,31.83861111111111,II
Perseus,J034155.7+314811,5.9,0.3,510.0,0.11,0.28,620.0,0.14,N,55.482083333333335,31.803055555555556,Flat
Perseus,J034157.4+314836,8.7,-1.0,1200.0,1.1,-1.2,1600.0,2.4,N,55.48916666666667,31.810000000000002,II
Perseus,J034157.7+314800,8.8,-0.7,1300.0,0.22,-1.11,1700.0,0.53,N,55.49041666666667,31.8,II
Perseus,J034158.6+314821,5.9,0.6,500.0,0.017,0.47,620.0,0.022,N,55.49416666666667,31.805833333333332,0+I
Perseus,J034201.0+314913,6.1,-1.2,1500.0,0.021,-1.42,1800.0,0.042,N,55.50416666666667,31.82027777777778,II
Perseus,J034202.1+314802,5.9,1.5,190.0,0.069,1.23,240.0,0.08,Y,55.50875,31.800555555555555,0+I
Perseus,J034204.3+314711,5.2,-0.8,1400.0,0.057,-1.02,1600.0,0.098,N,55.517916666666665,31.78638888888889,II
Perseus,J034210.6+314705,17.3,-0.6,990.0,0.0067,-1.1,1500.0,0.027,N,55.54416666666667,31.784722222222225,II
Perseus,J034219.2+314327,9.8,-0.6,1000.0,0.17,-0.88,1400.0,0.38,N,55.580000000000005,31.724166666666665,II
Perseus,J034220.3+320531,4.1,-1.0,1600.0,0.06,-1.26,1800.0,0.098,N,55.58458333333334,32.091944444444444,II
Perseus,J034223.3+315742,0.0,-2.0,2100.0,0.4,-2.08,2100.0,0.4,N,55.59708333333333,31.961666666666666,III
